method,scale,property,alpha,requested_candidates,valid_fraction,unique_canonical_fraction_total,changed_from_seed_fraction_all,median_property,median_property_delta,median_sa_score,median_sa_score_delta,median_np_likeness_score,median_np_likeness_delta,fraction_at_decoder_token_budget,expected_sign_fraction_valid,median_seed_similarity,q25_seed_similarity,q75_seed_similarity,scaffold_retention_fraction
MolecuLA continuous OLS,train_std_unit,TPSA,30.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,45.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,60.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,75.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,90.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,105.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,120.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,135.0,50,1.0,1.0,0.04,57.785000000000004,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,TPSA,150.0,50,1.0,1.0,0.06,57.785000000000004,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,native_l2,cLogP,-150.0,50,1.0,0.58,1.0,-0.6657000000000002,-3.9740750000000036,3.565875611257084,1.2738374959593362,0.33178490411555,1.0185645956037817,0.0,1.0,0.02355875831485585,0.015339756592292024,0.0509615384615384,0.0
MolecuLA continuous OLS,native_l2,cLogP,-135.0,50,1.0,0.74,1.0,-0.6657000000000002,-4.001410000000002,3.5790531750163783,1.3373843994873438,0.22383903004827505,0.983315873696972,0.0,1.0,0.03348214285714285,0.0166422287390029,0.05406698564593297,0.0
MolecuLA continuous OLS,native_l2,cLogP,-120.0,50,1.0,0.86,1.0,-0.7278600000000001,-4.5447900000000025,3.5790531750163783,1.3305830513606152,0.27115448678641996,0.8786392067910325,0.0,1.0,0.06125,0.0297511312217194,0.08013212625397592,0.0
MolecuLA continuous OLS,native_l2,cLogP,-105.0,50,1.0,0.94,1.0,-0.81036,-4.382450000000001,3.6252380223783827,1.0458371937508892,0.28222139664690005,0.934974818640656,0.0,1.0,0.06742424242424234,0.0535714285714285,0.08870341614906825,0.0
MolecuLA continuous OLS,native_l2,cLogP,-90.0,50,1.0,1.0,1.0,-0.8966000000000001,-4.313650000000001,3.9329357823306115,1.362396851947906,0.25550311481378335,0.9061385732395605,0.0,1.0,0.08392018779342719,0.059568230277185476,0.10212827426810472,0.0
MolecuLA continuous OLS,native_l2,cLogP,-75.0,50,1.0,0.98,1.0,-0.8684500000000002,-4.424210000000001,3.917224592994195,1.3124943205093023,0.36492583681003277,1.3478507635498598,0.0,0.98,0.0820794969683359,0.06283244680851063,0.1058289007092198,0.0
MolecuLA continuous OLS,native_l2,cLogP,-60.0,50,1.0,1.0,1.0,-0.37109999999999993,-3.559400000000002,3.955767912541746,1.2776867518474053,0.5231649384255301,1.2360338142031035,0.0,0.96,0.1020833333333333,0.08377659574468083,0.13695329873980722,0.0
MolecuLA continuous OLS,native_l2,cLogP,-45.0,50,1.0,1.0,1.0,0.5984999999999999,-2.4142650000000003,4.029336914987926,1.581837946343382,0.4837348811131309,1.2023596972681554,0.0,0.96,0.13525835866261393,0.10633116883116878,0.20909090909090908,0.02631578947368421
MolecuLA continuous OLS,native_l2,cLogP,-30.0,50,1.0,1.0,0.7,2.815650000000001,-0.40951000000000004,2.9375973158644495,0.4304163652768729,-0.413016362676319,0.10355804345784536,0.0,0.64,0.461100569259962,0.27866541353383456,1.0,0.3125
MolecuLA continuous OLS,native_l2,cLogP,-15.0,50,1.0,1.0,0.1,3.115740000000002,0.0,2.515197362019565,0.0,-0.8005233467466868,0.0,0.0,0.12,1.0,1.0,1.0,0.9
MolecuLA continuous OLS,native_l2,cLogP,0.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,native_l2,cLogP,15.0,50,1.0,1.0,0.2,3.6278900000000016,0.0,2.5680445297483745,0.0,-0.5859526748722566,0.0,0.0,0.16,1.0,1.0,1.0,0.88
MolecuLA continuous OLS,native_l2,cLogP,30.0,50,1.0,1.0,0.86,4.766195000000005,1.3467500000000014,4.046878852129449,1.3656339287921337,-0.1008890363577912,0.5390749016618841,0.0,0.78,0.37388632872503835,0.20399646504320496,0.4916979949874687,0.2553191489361702
MolecuLA continuous OLS,native_l2,cLogP,45.0,50,1.0,1.0,0.96,5.919850000000006,2.3080500000000024,4.657106282992665,1.8940879797752324,0.4689426844531728,1.3697147749765815,0.0,0.9,0.16919191919191917,0.1142857142857142,0.22607476635514012,0.08333333333333333
MolecuLA continuous OLS,native_l2,cLogP,60.0,50,1.0,1.0,0.98,6.885600000000007,2.910260000000004,4.822779675878131,2.3447026568260245,0.8151625382432268,1.6036748344145926,0.0,0.9,0.1158142999006951,0.0841121495327102,0.14208909370199688,0.0425531914893617
MolecuLA continuous OLS,native_l2,cLogP,75.0,50,1.0,1.0,1.0,8.258450000000005,4.764739999999988,5.761814231355474,3.010562590369452,1.0234634663599147,1.7130886764268562,0.02,0.94,0.0918953788411916,0.07296650717703344,0.120174482006543,0.0
MolecuLA continuous OLS,native_l2,cLogP,90.0,50,1.0,1.0,1.0,8.985599999999998,5.677384999999999,6.060566874888996,3.2640824814285545,1.0897690024019644,1.8894869203303948,0.08,0.98,0.074074074074074,0.06308677098150778,0.09195804195804194,0.0
MolecuLA continuous OLS,native_l2,cLogP,105.0,50,1.0,1.0,1.0,10.451399999999992,7.317899999999999,6.1736719947044385,3.4596051163650334,1.2342150491791373,2.0965357923997288,0.28,0.96,0.0702439692982456,0.05395050685748355,0.0831185567010309,0.0
MolecuLA continuous OLS,native_l2,cLogP,120.0,50,1.0,1.0,1.0,12.02668999999998,9.509599999999988,6.378807075131409,3.8122828484664852,1.2041057410005735,2.12964486972799,0.7,1.0,0.0600350118422407,0.0462962962962962,0.0729192858938898,0.0
MolecuLA continuous OLS,native_l2,cLogP,135.0,50,1.0,1.0,1.0,19.303149999999988,15.53564999999999,6.077395340847866,3.5849683594189954,0.9102962687769278,1.8266866357235056,0.98,1.0,0.04920116194625995,0.0397619047619047,0.06370192307692307,0.0
MolecuLA continuous OLS,native_l2,cLogP,150.0,50,1.0,0.96,1.0,47.126599999999826,42.83993999999981,6.453881315165347,3.829366601903046,0.4930906380501108,1.3724523874497816,1.0,0.96,0.050139664804469256,0.04,0.05985148514851485,0.0
MolecuLA continuous OLS,train_std_unit,cLogP,-150.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.06,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,-135.0,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
MolecuLA continuous OLS,train_std_unit,cLogP,-120.0,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
MolecuLA continuous OLS,train_std_unit,cLogP,-105.0,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
MolecuLA continuous OLS,train_std_unit,cLogP,-90.0,50,1.0,1.0,0.02,3.115740000000002,0.0,2.4512319297902634,0.0,-0.9046971310677188,0.0,0.0,0.04,1.0,1.0,1.0,0.98
MolecuLA continuous OLS,train_std_unit,cLogP,-75.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,-60.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,-45.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,-30.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,-15.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,0.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,15.0,50,1.0,1.0,0.04,3.115740000000002,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,cLogP,30.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,cLogP,45.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,cLogP,60.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,cLogP,75.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,cLogP,90.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,cLogP,105.0,50,1.0,1.0,0.06,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,cLogP,120.0,50,1.0,1.0,0.08,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,cLogP,135.0,50,1.0,1.0,0.08,3.2390400000000015,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.06,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,cLogP,150.0,50,1.0,1.0,0.1,3.2936500000000017,0.0,2.4512319297902634,0.0,-0.8189766900479889,0.0,0.0,0.08,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,native_l2,BertzCT,-150.0,50,1.0,0.18,1.0,0.0,-733.5321357194807,2.701044842026315,0.20940298543128932,0.05893999783791667,1.0574717865912646,0.0,1.0,0.028174603174603102,0.020208333333333325,0.043172075933864025,
MolecuLA continuous OLS,native_l2,BertzCT,-135.0,50,1.0,0.2,1.0,0.0,-733.5321357194807,2.701044842026315,0.16110170360995646,0.0251286675201,0.9772243072558502,0.0,1.0,0.028174603174603102,0.02,0.045202020202020146,
MolecuLA continuous OLS,native_l2,BertzCT,-120.0,50,1.0,0.24,1.0,0.0,-733.5321357194807,2.701044842026315,0.005493324966646007,0.05893999783791667,1.0980799999738027,0.0,1.0,0.0347852389594676,0.021180555555555525,0.05042101042501997,
MolecuLA continuous OLS,native_l2,BertzCT,-105.0,50,1.0,0.32,1.0,0.0,-733.5321357194807,1.9802570386349831,-0.41338444377101435,0.0251286675201,1.0747337761776534,0.0,1.0,0.038838612368024106,0.022480620155038725,0.06353861192570864,
MolecuLA continuous OLS,native_l2,BertzCT,-90.0,50,1.0,0.5,1.0,0.0,-724.348847242185,1.9568570386349844,-0.4318312328657017,0.044816953107425,1.1049409085922997,0.0,1.0,0.043560606060606,0.0212765957446808,0.06839080459770112,0.0
MolecuLA continuous OLS,native_l2,BertzCT,-75.0,50,1.0,0.82,1.0,7.509775004326936,-724.5821241014681,2.177550716537495,-0.3255069169533309,0.11921100154354998,1.21295689581972,0.0,1.0,0.06186224489795915,0.02307692307692305,0.10234680573663621,0.0
MolecuLA continuous OLS,native_l2,BertzCT,-60.0,50,1.0,0.94,1.0,41.0,-668.4886633167091,2.9603192005003525,0.27689600657908464,0.5822457266466199,1.4196218822188922,0.0,1.0,0.08403954802259886,0.0555555555555555,0.11692381870781098,0.0
MolecuLA continuous OLS,native_l2,BertzCT,-45.0,50,1.0,1.0,1.0,139.11730005192325,-555.1626731911726,3.5535064481464422,0.8245382435682762,0.8759186432931256,1.3622862319116262,0.0,1.0,0.11204013377926414,0.07478632478632473,0.1624156039009752,0.0
MolecuLA continuous OLS,native_l2,BertzCT,-30.0,50,1.0,1.0,1.0,326.34570004392356,-353.96256299777934,3.9288170173989783,1.2573630457808571,0.47194940620578885,1.1123182973087569,0.0,0.98,0.20794172932330818,0.1176470588235294,0.29301948051948046,0.02857142857142857
MolecuLA continuous OLS,native_l2,BertzCT,-15.0,50,1.0,1.0,0.48,654.2514593666606,-7.105427357601003e-14,2.5680445297483745,0.0,-0.8005233467466868,0.0,0.0,0.52,1.0,0.5090579710144928,1.0,0.52
MolecuLA continuous OLS,native_l2,BertzCT,0.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,native_l2,BertzCT,15.0,50,1.0,1.0,0.5,830.0422411634212,5.684341886080803e-14,2.999293007586627,0.0,-0.5152294988761329,0.0,0.0,0.5,0.8818181818181818,0.5117924528301887,1.0,0.68
MolecuLA continuous OLS,native_l2,BertzCT,30.0,50,1.0,1.0,0.82,899.1651765883614,129.45383902393826,4.026197619571441,1.4338579940890948,-0.20215262559386687,0.45744624368959413,0.0,0.58,0.3488652482269503,0.2694434691011236,0.5135198135198136,0.22
MolecuLA continuous OLS,native_l2,BertzCT,45.0,50,1.0,1.0,0.96,902.1540175499534,184.87455714269458,4.824162197751953,2.3768729898728105,0.4990372113788153,1.0366575089960433,0.0,0.72,0.1657910689028086,0.10465838509316766,0.2114316239316239,0.0425531914893617
MolecuLA continuous OLS,native_l2,BertzCT,60.0,50,1.0,1.0,1.0,1021.8528621393223,338.7109447616526,5.916523582085333,3.3246758765846702,0.5560839949059239,1.3957229653428045,0.06,0.88,0.11284722222222221,0.07864420062695923,0.13779838232392977,0.0
MolecuLA continuous OLS,native_l2,BertzCT,75.0,50,1.0,1.0,1.0,1119.5079753132545,439.29082751870357,5.680730706126337,3.2688916194331137,0.5642237939122923,1.3637399219560393,0.1,0.86,0.0917289719626168,0.0769230769230769,0.11886130599028596,0.0
MolecuLA continuous OLS,native_l2,BertzCT,90.0,50,1.0,1.0,1.0,1286.1520360745549,491.54839029590875,6.6245737196873105,4.0586474854430925,0.6784207644848257,1.4313268401924857,0.62,0.9,0.0792410714285714,0.063063063063063,0.09657071783937453,0.0
MolecuLA continuous OLS,native_l2,BertzCT,105.0,50,1.0,1.0,1.0,1582.7656740536256,974.1902404741975,6.997044620690639,4.407257638602024,0.5004120631200131,1.366444070333908,0.92,0.9,0.0681420732075016,0.0529871977240398,0.08934159845931627,0.0
MolecuLA continuous OLS,native_l2,BertzCT,120.0,50,1.0,1.0,1.0,2190.4612202463686,1577.6754171672424,6.514359324908973,3.9254077610381515,0.47802985445913043,1.2150171951590991,1.0,0.86,0.06874881874881869,0.055633147113593975,0.08421361502347414,0.0
MolecuLA continuous OLS,native_l2,BertzCT,135.0,50,1.0,1.0,1.0,4120.886820566162,3436.096691102144,7.591083812928188,5.034240100079467,0.4114258146947637,1.211398285973393,1.0,0.92,0.05833738454059305,0.04426179007505315,0.07203966556484535,0.0
MolecuLA continuous OLS,native_l2,BertzCT,150.0,50,1.0,1.0,1.0,4492.323107399828,3706.89715246424,7.821965951088817,5.152921250367982,0.48689118055770997,1.238812564876003,1.0,0.92,0.0612764816304639,0.05010168961201495,0.07213345864661647,0.0
MolecuLA continuous OLS,train_std_unit,BertzCT,-150.0,50,1.0,1.0,0.12,717.2035721465948,0.0,2.523973345837282,0.0,-0.8713744615904248,0.0,0.0,0.14,1.0,1.0,1.0,0.9
MolecuLA continuous OLS,train_std_unit,BertzCT,-135.0,50,1.0,1.0,0.08,717.2035721465948,0.0,2.4661114655710445,0.0,-0.8713744615904248,0.0,0.0,0.12,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,BertzCT,-120.0,50,1.0,1.0,0.08,734.5321357194807,0.0,2.4661114655710445,0.0,-0.8399808981387062,0.0,0.0,0.12,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,BertzCT,-105.0,50,1.0,1.0,0.06,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.1,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,BertzCT,-90.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,-75.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,-60.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,-45.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,-30.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,-15.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.08,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,0.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,15.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,30.0,50,1.0,1.0,0.04,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,train_std_unit,BertzCT,45.0,50,1.0,1.0,0.08,734.5321357194807,0.0,2.4512319297902634,0.0,-0.727606605999077,0.0,0.0,0.02,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,BertzCT,60.0,50,1.0,1.0,0.08,734.5321357194807,0.0,2.4512319297902634,0.0,-0.727606605999077,0.0,0.0,0.02,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,BertzCT,75.0,50,1.0,1.0,0.08,734.5321357194807,0.0,2.4512319297902634,0.0,-0.727606605999077,0.0,0.0,0.02,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,BertzCT,90.0,50,1.0,1.0,0.06,734.5321357194807,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,0.02,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,BertzCT,105.0,50,1.0,1.0,0.08,749.407771000368,0.0,2.4512319297902634,0.0,-0.8713744615904248,0.0,0.0,0.04,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,BertzCT,120.0,50,1.0,1.0,0.1,749.407771000368,0.0,2.4512319297902634,0.0,-0.8713744615904248,0.0,0.0,0.06,1.0,1.0,1.0,0.94
MolecuLA continuous OLS,train_std_unit,BertzCT,135.0,50,1.0,1.0,0.18,749.407771000368,0.0,2.5680445297483745,0.0,-0.6723055275391298,0.0,0.0,0.14,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,BertzCT,150.0,50,1.0,1.0,0.26,749.407771000368,0.0,2.6306036820454226,0.0,-0.5859526748722566,0.0,0.0,0.24,1.0,0.8227272727272728,1.0,0.84
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-150.0,50,0.82,0.08,0.82,1.0,-23.0,7.3284153846153846,4.727773123906848,0.0,0.5071086313444945,0.0,1.0,0.0,0.0,0.0,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-135.0,50,0.84,0.12,0.84,1.0,-23.0,7.3284153846153846,4.64429408930494,0.0,0.5152294988761329,0.0,1.0,0.0,0.0,0.0,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-120.0,50,0.86,0.14,0.86,1.0,-23.0,5.868476923076923,3.91566651053634,0.0,0.8066582286614122,0.0,1.0,0.0,0.0,0.0239316239316239,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-105.0,50,0.9,0.26,0.9,2.0,-23.0,2.7475679189493913,0.6821168006497835,0.0251286675201,0.8681709087542455,0.0,1.0,0.0222222222222222,0.0,0.03125,
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-90.0,50,0.96,0.36,0.96,2.0,-22.5,2.7475679189493913,0.456141386293333,0.0251286675201,1.0980799999738027,0.0,1.0,0.0277777777777777,0.0,0.043719806763285005,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-75.0,50,0.98,0.62,0.98,3.0,-22.0,2.9100588096950304,0.3448003097543939,0.4786285547801,1.1423303429919498,0.0,1.0,0.0428571428571428,0.0277777777777777,0.0769230769230769,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-60.0,50,1.0,0.86,1.0,5.0,-18.0,2.769043888705328,0.015452836730148967,0.561831119437055,1.4947253331399155,0.0,1.0,0.07671568627450981,0.05406746031746025,0.1338562753036437,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-45.0,50,1.0,0.94,1.0,10.0,-15.0,3.2284278228996253,0.6501877598284467,0.5478489543684157,1.3699571127111692,0.0,1.0,0.13030560271646854,0.07471364109684135,0.1891163793103448,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-30.0,50,1.0,1.0,1.0,14.0,-8.0,3.575407766672336,1.1057173900302897,0.5018977771497581,0.9808610906488058,0.0,1.0,0.18857758620689655,0.12142857142857137,0.31357409713574097,0.030303030303030304
MolecuLA continuous OLS,native_l2,HeavyAtomCount,-15.0,50,1.0,1.0,0.48,23.0,0.0,2.509265903674077,0.0,-0.8202755078181285,0.0,0.0,0.4,1.0,0.5352207617121671,1.0,0.54
MolecuLA continuous OLS,native_l2,HeavyAtomCount,0.0,50,1.0,1.0,0.04,24.0,0.0,2.4512319297902634,0.0,-0.8399808981387062,0.0,0.0,,1.0,1.0,1.0,0.96
MolecuLA continuous OLS,native_l2,HeavyAtomCount,15.0,50,1.0,1.0,0.46,27.0,0.0,2.9034465990301603,0.0,-0.4852670161772637,0.0,0.0,0.46,1.0,0.5118831640058055,1.0,0.68
MolecuLA continuous OLS,native_l2,HeavyAtomCount,30.0,50,1.0,1.0,0.82,30.5,4.5,3.928673976448235,1.2793615419549567,-0.2584155514360091,0.6849273436639056,0.0,0.66,0.35259875259875256,0.26205357142857144,0.5309666216476944,0.24489795918367346
MolecuLA continuous OLS,native_l2,HeavyAtomCount,45.0,50,1.0,1.0,0.98,32.0,7.0,5.0263410364083745,2.561342180203175,0.5259175011523177,1.2282574396793393,0.0,0.78,0.161979014864471,0.1188118811881188,0.23444976076555016,0.04081632653061224
MolecuLA continuous OLS,native_l2,HeavyAtomCount,60.0,50,1.0,1.0,1.0,33.0,8.5,5.758500546548853,3.1814327346515228,0.7405258981218197,1.53683153157628,0.06,0.78,0.11615732880588564,0.08525835866261397,0.1442307692307692,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,75.0,50,1.0,1.0,1.0,36.0,13.0,6.105267341195806,3.405526638825673,0.6605985516879116,1.477797538379569,0.18,0.86,0.1034619450317124,0.08615074441687337,0.12584459459459457,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,90.0,50,1.0,1.0,1.0,37.0,17.0,6.029670972310284,3.4798281810314617,0.6601490266577725,1.3802721258778294,0.54,0.92,0.0857142857142857,0.06808883693746345,0.11316652994257584,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,105.0,50,1.0,1.0,1.0,41.5,26.0,6.874385117398667,4.0208637237230445,0.7073175887025287,1.4662384225515117,0.88,0.92,0.07336391437308865,0.0625,0.0982142857142857,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,120.0,50,1.0,1.0,1.0,91.5,64.0,7.313538226630403,4.504589749648538,0.5548828690584267,1.436819574895924,0.98,0.96,0.07138007129519605,0.053971674876847224,0.08485533453887882,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,135.0,50,1.0,1.0,1.0,102.0,78.0,7.37699394217557,4.728973949094948,0.6067373749686384,1.3888263402551204,1.0,0.96,0.064258064516129,0.0481366459627329,0.07556818181818178,0.0
MolecuLA continuous OLS,native_l2,HeavyAtomCount,150.0,50,1.0,1.0,1.0,105.5,81.0,7.481292165810537,4.895900460189485,0.49326418023132956,1.381598635069034,1.0,0.96,0.0651307756570914,0.04984569709754285,0.07535622944830103,0.0
MolecuLA continuous OLS,train_std_unit,HeavyAtomCount,-150.0,50,1.0,1.0,0.12,23.5,0.0,2.523973345837282,0.0,-0.8713744615904248,0.0,0.0,0.1,1.0,1.0,1.0,0.9
MolecuLA continuous OLS,train_std_unit,HeavyAtomCount,-135.0,50,1.0,1.0,0.1,24.0,0.0,2.4808189077342497,0.0,-0.8713744615904248,0.0,0.0,0.08,1.0,1.0,1.0,0.92
MolecuLA continuous OLS,train_std_unit,HeavyAtomCount,-120.0,50,1.0,1.0,0.06,24.0,0.0,2.4661114655710445,0.0,-0.9542687274206383,0.0,0.0,0.04,1.0,1.0,1.0,0.96
